Timestamp,Channel,Location,Score,Reason
2020-01-12 06:22:55,Mobile App,GB,7,It keeps crashing
2020-03-27 15:23:37,Mobile App,US,6,
2019-11-22 02:46:59,Mobile App,GB,7,
2019-11-25 02:14:31,Website,IE,6,It keeps crashing
2020-06-29 02:27:37,Website,RU,6,
2020-03-02 22:05:59,Mobile App,US,10,
2019-02-10 14:12:09,Mobile App,RU,9,It keeps crashing
2019-08-05 17:14:33,Mobile App,IE,7,It keeps crashing
2020-06-12 22:34:38,Website,IT,6,It keeps crashing
2019-12-01 15:18:30,Website,GB,6,
2020-05-04 06:02:37,Mobile App,DE,9,It keeps crashing
2020-07-10 14:59:14,Website,MX,9,
2019-03-03 22:41:40,Website,IE,6,It keeps crashing
2019-09-04 13:21:19,Website,MX,10,
2020-03-20 01:27:07,Website,DE,9,
2019-03-12 20:07:27,Mobile App,ES,10,It keeps crashing
2020-05-05 18:43:31,Mobile App,ES,10,It keeps crashing
2019-11-30 09:33:27,Website,GB,9,
2020-02-14 00:20:59,Website,DE,7,It keeps crashing
2020-07-20 16:33:28,Website,US,6,
2019-05-15 09:30:12,Website,ES,9,It keeps crashing
2019-01-17 00:25:34,Website,US,7,It keeps crashing
2019-12-23 21:28:08,Mobile App,IE,7,It keeps crashing
2019-12-31 10:59:32,Website,US,7,
2019-05-04 22:32:00,Website,DK,8,
2019-11-04 06:59:38,Website,DK,7,It keeps crashing
2019-09-03 07:22:28,Mobile App,DE,10,
2019-03-16 15:44:56,Mobile App,DK,6,It keeps crashing
2020-01-10 20:01:30,Website,MX,8,
2019-02-17 13:50:07,Mobile App,US,10,
2020-03-30 20:59:14,Mobile App,RU,7,
2019-07-02 18:25:35,Mobile App,DE,9,It keeps crashing
2019-01-13 18:08:57,Mobile App,RU,10,It keeps crashing
2019-02-25 12:20:11,Website,ES,10,It keeps crashing
2019-05-04 16:57:40,Mobile App,US,8,
2019-04-23 02:15:57,Mobile App,IT,7,It keeps crashing
2020-07-31 04:05:17,Mobile App,ES,10,
2019-12-10 13:05:52,Mobile App,MX,10,
2019-08-26 20:27:19,Website,MX,8,
2019-04-25 00:45:57,Mobile App,DK,6,It keeps crashing
2019-09-15 14:32:15,Website,DE,9,It keeps crashing
2019-01-17 16:05:14,Website,IE,8,
2019-01-30 16:41:32,Mobile App,IT,7,It keeps crashing
2020-04-26 19:42:40,Website,US,8,
2020-03-06 20:24:27,Website,GB,8,It keeps crashing
2020-01-25 12:53:17,Website,MX,9,It keeps crashing
2020-03-26 17:52:24,Mobile App,MX,9,
2019-12-30 12:20:17,Website,DE,6,It keeps crashing
2019-03-23 07:41:33,Mobile App,GB,9,
2019-10-02 18:23:29,Mobile App,GB,6,
2019-06-14 15:04:15,Mobile App,GB,9,It keeps crashing
2019-06-01 04:57:48,Website,GB,10,
2020-01-14 13:28:33,Mobile App,DK,7,
2019-06-27 14:28:34,Mobile App,US,7,
2019-04-16 00:23:13,Mobile App,IE,9,
2019-10-20 02:38:19,Mobile App,MX,8,
2019-02-25 21:02:11,Mobile App,ES,10,It keeps crashing
2020-05-28 02:48:50,Website,MX,8,It keeps crashing
2020-05-24 10:33:21,Mobile App,GB,7,
2019-12-06 17:10:00,Mobile App,ES,10,
2019-04-04 13:53:48,Website,MX,7,It keeps crashing
2019-02-16 13:50:06,Website,RU,8,It keeps crashing
2020-02-10 09:25:46,Mobile App,DK,10,It keeps crashing
2019-02-12 15:29:59,Mobile App,GB,7,It keeps crashing
2020-03-06 16:53:37,Website,ES,7,It keeps crashing
2020-06-08 10:58:59,Website,ES,10,It keeps crashing
2019-09-28 11:11:57,Website,RU,8,
2019-02-20 16:33:50,Website,GB,8,
2019-10-30 12:02:16,Website,IT,9,It keeps crashing
2019-06-26 20:38:56,Mobile App,RU,8,It keeps crashing
2019-09-27 02:12:20,Website,MX,10,
2019-06-08 09:05:20,Mobile App,DE,6,
2019-12-15 03:47:44,Website,DK,8,
2019-07-23 17:39:07,Website,RU,9,
2020-03-09 17:57:17,Mobile App,DE,10,
2019-07-23 14:46:18,Mobile App,GB,6,
2019-02-20 02:01:16,Website,IE,8,
2019-11-29 08:35:34,Mobile App,DK,7,
2019-03-18 15:23:28,Mobile App,IT,9,It keeps crashing
2020-02-01 15:19:39,Mobile App,RU,10,
2020-02-18 22:59:01,Website,US,6,It keeps crashing
2020-05-26 10:11:36,Website,DK,9,
2020-07-17 06:27:28,Website,IT,6,It keeps crashing
2019-12-07 04:52:17,Website,MX,7,It keeps crashing
2020-01-16 09:45:54,Website,US,6,
2019-10-20 03:01:58,Website,RU,9,It keeps crashing
2019-09-01 03:03:18,Website,IE,8,It keeps crashing
2019-10-25 20:59:31,Website,ES,10,It keeps crashing
2019-04-19 23:46:58,Mobile App,RU,9,It keeps crashing
2019-03-19 14:12:40,Mobile App,IE,6,
2020-07-04 00:44:41,Mobile App,MX,6,
2019-06-13 01:56:37,Mobile App,ES,8,It keeps crashing
2019-01-22 02:42:40,Website,DK,7,It keeps crashing
2020-07-07 03:36:49,Mobile App,GB,7,It keeps crashing
2020-01-25 06:50:19,Mobile App,US,8,It keeps crashing
2020-04-11 09:48:27,Mobile App,RU,6,It keeps crashing
2019-12-02 12:13:16,Website,IE,10,
2020-04-22 23:32:47,Mobile App,DE,10,
2019-01-17 21:02:12,Mobile App,IE,10,
2020-01-03 07:30:45,Website,GB,9,
2019-06-29 06:29:56,Website,IT,9,
2019-01-17 22:38:53,Mobile App,US,6,
2020-07-13 12:10:33,Website,ES,7,
2019-03-20 15:59:29,Mobile App,IE,7,It keeps crashing
2019-08-11 02:26:57,Mobile App,DE,9,
2020-08-06 07:11:24,Website,IT,10,
2020-05-29 09:54:06,Website,IT,9,It keeps crashing
2020-08-11 01:33:20,Website,RU,9,
2019-03-09 10:12:27,Mobile App,MX,10,It keeps crashing
2020-03-22 16:24:26,Mobile App,ES,6,It keeps crashing
2020-07-17 15:23:47,Website,MX,8,
2020-05-03 08:13:17,Website,DE,9,
2020-05-31 07:01:59,Website,GB,9,It keeps crashing
2019-03-24 13:28:23,Mobile App,DK,10,
2019-01-06 03:23:45,Website,DE,6,
2020-05-03 22:15:27,Website,RU,8,
2020-05-07 06:55:20,Website,US,9,
2019-06-17 18:43:59,Website,DE,9,It keeps crashing
2019-07-14 15:39:47,Mobile App,DK,10,It keeps crashing
2019-12-14 16:41:35,Website,GB,9,
2020-02-29 18:32:34,Mobile App,DK,8,It keeps crashing
2019-02-16 21:32:18,Mobile App,IT,8,It keeps crashing
2020-01-15 06:12:18,Website,IE,7,
2020-05-09 22:25:37,Mobile App,GB,9,It keeps crashing
2020-06-17 08:53:50,Website,GB,10,
2020-01-14 19:05:48,Mobile App,US,6,It keeps crashing
2019-09-24 20:20:32,Website,RU,10,It keeps crashing
2019-12-02 23:21:10,Mobile App,IT,6,
2019-12-06 14:41:09,Mobile App,MX,7,
2019-06-17 15:50:43,Website,GB,7,It keeps crashing
2019-01-01 02:56:05,Website,DK,10,It keeps crashing
2020-05-16 23:03:54,Mobile App,IE,7,It keeps crashing
2019-03-11 05:20:58,Mobile App,GB,8,It keeps crashing
2020-03-07 17:25:11,Mobile App,IT,9,It keeps crashing
2019-07-08 20:06:19,Mobile App,MX,7,It keeps crashing
2019-06-01 04:17:52,Website,IE,8,It keeps crashing
2019-06-23 14:22:08,Mobile App,IE,9,It keeps crashing
2019-07-25 10:37:46,Mobile App,IE,10,It keeps crashing
2019-08-13 20:36:06,Mobile App,MX,9,
2019-09-27 08:31:25,Website,GB,7,It keeps crashing
2019-01-10 02:12:39,Website,DE,8,It keeps crashing
2020-02-16 11:50:42,Mobile App,RU,8,
2020-05-27 12:51:15,Mobile App,IE,7,It keeps crashing
2020-08-12 20:58:27,Mobile App,US,6,
2020-04-18 03:42:03,Mobile App,IT,10,It keeps crashing
2020-04-16 07:04:31,Mobile App,DK,6,It keeps crashing
2020-07-16 20:04:13,Mobile App,ES,7,It keeps crashing
2019-10-20 10:50:07,Website,US,6,
2019-06-14 03:02:36,Website,RU,10,It keeps crashing
2019-12-20 10:39:09,Mobile App,IT,10,It keeps crashing
2020-04-29 21:22:47,Website,US,8,
2020-08-12 10:46:02,Website,US,9,It keeps crashing
2019-10-10 01:22:43,Mobile App,RU,8,
2019-09-06 16:45:48,Mobile App,GB,8,It keeps crashing
2019-04-23 17:08:28,Mobile App,RU,10,It keeps crashing
2019-05-04 20:23:45,Website,GB,8,It keeps crashing
2020-04-05 23:20:10,Website,ES,10,
2020-03-22 07:23:56,Website,IE,8,It keeps crashing
2019-06-07 06:40:59,Mobile App,US,6,It keeps crashing
2020-04-22 17:19:41,Website,IT,6,It keeps crashing
2019-09-16 18:46:54,Mobile App,IT,9,
2019-05-13 16:38:15,Mobile App,DE,9,It keeps crashing
2020-08-12 01:31:17,Mobile App,DE,7,It keeps crashing
2019-06-01 16:03:53,Mobile App,MX,6,It keeps crashing
2019-07-18 16:30:38,Website,US,10,It keeps crashing
2019-04-02 07:51:46,Website,MX,10,
2019-08-08 03:47:00,Website,DE,10,
2019-07-15 22:43:47,Website,ES,10,It keeps crashing
2020-06-09 04:33:32,Mobile App,GB,8,It keeps crashing
2020-04-16 15:55:35,Website,RU,8,
2019-08-31 11:25:48,Website,US,6,
2019-06-28 02:28:11,Website,MX,6,
2019-04-09 00:29:55,Website,US,9,
2019-01-16 03:11:27,Mobile App,DE,10,It keeps crashing
2019-06-25 10:04:08,Mobile App,IT,7,
2019-05-18 14:45:46,Mobile App,US,8,It keeps crashing
2019-03-23 21:29:01,Website,DK,9,
2019-05-18 21:19:21,Mobile App,IE,10,
2019-08-03 12:54:06,Website,US,7,
2020-06-25 03:32:26,Mobile App,RU,7,It keeps crashing
2020-05-30 01:00:52,Mobile App,US,9,It keeps crashing
2020-07-14 07:32:07,Mobile App,IE,8,
2020-02-16 00:12:21,Mobile App,IT,9,
2020-01-07 00:58:29,Website,MX,9,
2020-02-23 22:10:41,Website,ES,9,It keeps crashing
2019-02-22 09:45:04,Mobile App,GB,6,
2020-04-13 20:17:00,Mobile App,RU,10,
2020-07-18 04:31:02,Website,MX,10,It keeps crashing
2020-02-26 05:59:57,Website,RU,9,It keeps crashing
2019-10-19 02:51:57,Website,DE,6,It keeps crashing
2020-07-11 10:00:13,Website,US,9,
2020-08-02 02:08:52,Website,DK,8,It keeps crashing
2019-04-17 19:43:50,Website,DE,9,It keeps crashing
2019-08-11 00:39:46,Mobile App,IE,7,It keeps crashing
2019-02-04 05:30:12,Mobile App,RU,9,It keeps crashing
2019-10-14 13:56:29,Mobile App,ES,7,It keeps crashing
2020-02-11 14:45:40,Website,DE,8,It keeps crashing
2019-08-24 23:18:03,Website,GB,6,It keeps crashing
2019-08-22 03:40:55,Mobile App,DK,8,It keeps crashing
2019-12-27 04:37:01,Website,DK,9,It keeps crashing
2019-06-23 15:42:13,Mobile App,DE,7,It keeps crashing
2019-08-15 14:08:14,Mobile App,DE,7,It keeps crashing
2019-12-17 18:12:41,Website,RU,8,
2019-05-07 01:17:30,Mobile App,RU,7,
2020-03-01 18:43:22,Website,DE,10,
2019-10-10 06:04:27,Website,IE,10,
2019-10-17 01:20:37,Mobile App,IT,9,It keeps crashing
2020-03-05 12:04:13,Mobile App,GB,9,
2019-08-18 09:50:19,Mobile App,MX,9,
2020-04-17 13:53:57,Website,DE,9,
2020-02-09 11:29:31,Mobile App,RU,8,
2019-01-08 13:45:43,Mobile App,IE,10,
2020-06-05 23:40:47,Mobile App,MX,10,
2020-01-14 11:29:26,Website,US,10,It keeps crashing
2020-04-04 07:58:31,Mobile App,IT,9,It keeps crashing
2019-03-23 14:47:50,Website,IE,6,
2019-01-05 01:28:04,Mobile App,RU,9,
2020-02-16 02:51:34,Website,GB,8,
2019-01-22 19:17:28,Mobile App,IE,7,It keeps crashing
2019-09-13 01:06:33,Mobile App,DE,7,It keeps crashing
2019-11-21 00:23:40,Website,GB,10,It keeps crashing
2019-03-10 05:35:34,Website,RU,7,It keeps crashing
2019-01-24 21:22:53,Mobile App,DE,7,
2019-04-15 15:19:21,Website,IT,9,
2020-07-31 17:14:53,Website,MX,8,
2020-03-12 19:39:30,Website,IT,8,
2019-11-17 09:37:21,Website,IT,6,
2020-06-09 10:21:25,Website,IE,7,
2020-03-19 20:01:10,Mobile App,DE,8,It keeps crashing
2020-07-06 00:59:44,Website,MX,10,It keeps crashing
2019-04-02 04:09:19,Mobile App,GB,9,
2019-04-19 12:05:37,Website,DE,8,
2019-01-27 21:00:11,Website,RU,10,It keeps crashing
2020-06-08 12:40:35,Mobile App,US,7,
2019-05-17 05:43:54,Mobile App,IE,7,It keeps crashing
2019-08-08 00:24:09,Website,IE,6,It keeps crashing
2020-07-21 00:19:45,Website,RU,8,It keeps crashing
2019-06-03 00:57:45,Mobile App,DE,9,
2020-05-07 15:03:45,Website,MX,9,
2019-11-10 04:27:07,Website,DE,9,
2019-04-04 06:50:22,Website,IT,7,
2020-04-22 07:25:09,Website,RU,9,
2020-04-18 19:32:04,Website,DK,7,
2020-03-09 13:36:40,Website,MX,9,It keeps crashing
2019-10-31 02:06:27,Mobile App,RU,6,It keeps crashing
2019-12-27 04:48:45,Mobile App,GB,9,It keeps crashing
2019-06-08 08:36:35,Mobile App,RU,8,It keeps crashing
2020-01-09 12:27:40,Mobile App,ES,7,It keeps crashing
2020-02-29 04:51:00,Mobile App,MX,6,
2019-05-05 15:32:45,Mobile App,IT,7,
2019-09-30 13:46:10,Website,IT,8,It keeps crashing
2019-05-26 11:44:15,Website,DK,9,
2019-12-28 11:36:29,Mobile App,IE,9,It keeps crashing
2020-02-21 20:54:51,Website,MX,8,
2020-04-14 16:10:38,Mobile App,US,10,It keeps crashing
2019-02-24 05:31:29,Website,MX,6,
2019-11-11 16:47:53,Website,MX,6,It keeps crashing
2020-01-10 23:11:30,Website,GB,6,
2019-11-18 06:17:06,Website,IT,7,
2020-05-04 14:56:58,Mobile App,DE,7,
2019-04-20 12:39:34,Mobile App,IE,9,It keeps crashing
2019-07-31 23:34:30,Website,DE,8,
2019-12-04 16:01:02,Website,GB,9,
2019-04-03 06:38:50,Mobile App,GB,9,
2020-05-26 13:00:27,Website,IT,9,It keeps crashing
2019-09-06 22:37:19,Mobile App,DK,10,
2019-12-18 04:11:04,Mobile App,ES,8,
2019-01-11 08:45:43,Website,MX,6,
2020-04-03 12:45:12,Mobile App,GB,8,
2020-07-23 13:24:30,Mobile App,IT,6,It keeps crashing
2019-03-02 00:56:10,Website,GB,10,
2020-02-06 04:41:58,Mobile App,DE,9,
2019-03-21 22:16:11,Website,IT,10,
2020-03-05 20:04:01,Website,ES,8,It keeps crashing
2019-02-24 03:20:09,Mobile App,RU,6,
2020-03-02 13:11:11,Mobile App,MX,6,
2019-12-17 08:07:06,Mobile App,DE,7,
2019-10-11 12:44:31,Website,DE,10,
2019-11-07 06:52:06,Website,DE,7,
2019-09-30 06:52:04,Website,US,6,
2020-05-01 05:51:45,Mobile App,IT,9,It keeps crashing
2019-09-05 14:08:56,Mobile App,DE,6,
2019-06-25 12:23:40,Mobile App,IE,6,
2019-10-28 03:01:35,Mobile App,IE,7,It keeps crashing
2019-01-19 20:03:49,Website,IT,10,
2019-10-10 10:26:48,Mobile App,MX,7,
2020-08-07 21:13:54,Mobile App,GB,9,It keeps crashing
2019-02-07 16:35:04,Website,US,10,
2019-08-04 16:48:43,Mobile App,RU,8,It keeps crashing
2020-02-24 17:51:24,Website,MX,8,
2020-05-11 03:45:02,Mobile App,ES,6,
2020-04-09 09:28:47,Mobile App,MX,9,
2020-04-20 00:31:33,Mobile App,DE,6,
2020-01-30 20:54:19,Website,IE,9,
2020-03-18 12:53:10,Mobile App,DK,9,It keeps crashing
2019-08-08 08:04:34,Website,DK,10,
2019-09-08 01:52:36,Website,GB,9,
2019-02-02 12:34:44,Mobile App,MX,9,It keeps crashing
2019-05-01 19:14:01,Mobile App,ES,9,
2019-01-22 17:22:54,Mobile App,ES,8,
2020-07-17 23:06:23,Mobile App,ES,7,
2020-04-29 15:48:36,Website,GB,8,It keeps crashing
2019-07-25 03:52:59,Website,IE,8,It keeps crashing
2020-08-05 10:37:40,Website,IE,8,
2020-04-28 21:18:22,Website,DK,10,It keeps crashing
2020-05-27 06:42:25,Website,GB,9,
2019-11-08 02:21:58,Website,ES,7,
2019-03-31 15:10:58,Website,GB,10,
2019-11-08 08:24:02,Mobile App,RU,10,
2019-05-30 04:49:47,Website,US,10,It keeps crashing
2019-11-08 01:11:23,Website,IT,10,It keeps crashing
2020-04-16 00:54:26,Mobile App,RU,9,It keeps crashing
2019-10-30 11:27:53,Website,RU,9,It keeps crashing
2020-08-04 19:05:26,Website,ES,7,
2019-08-03 11:28:26,Website,DK,7,
2020-03-10 06:17:30,Mobile App,DE,10,
2020-01-16 17:02:18,Website,MX,9,It keeps crashing
2019-11-05 08:11:02,Website,IE,10,
2019-01-06 09:00:11,Website,DK,6,It keeps crashing
2020-03-12 17:08:02,Website,IE,10,It keeps crashing
2019-01-22 04:29:20,Website,GB,6,It keeps crashing
2020-05-04 01:05:03,Website,IE,6,It keeps crashing
2019-04-29 09:35:07,Mobile App,MX,10,
2019-12-18 20:28:24,Website,US,6,
2020-02-29 02:08:20,Website,US,10,It keeps crashing
2019-03-14 00:34:20,Mobile App,MX,10,
2019-08-23 03:07:23,Mobile App,US,8,
2019-05-10 11:56:39,Website,RU,8,It keeps crashing
2019-09-19 19:51:38,Website,RU,7,It keeps crashing
2019-12-16 06:56:18,Mobile App,US,9,
2019-08-14 10:46:03,Mobile App,DE,8,
2019-12-01 09:50:24,Mobile App,DK,9,
2020-04-27 17:07:40,Mobile App,IE,10,
2019-12-25 18:56:14,Mobile App,DE,9,It keeps crashing
2019-09-13 22:44:39,Mobile App,IE,10,
2019-01-12 12:29:09,Mobile App,GB,9,It keeps crashing
2019-10-04 18:12:29,Mobile App,RU,10,It keeps crashing
2019-07-05 20:38:47,Website,RU,7,It keeps crashing
2019-04-07 08:45:18,Website,ES,6,
2019-04-21 17:33:41,Website,US,9,
2019-01-03 03:51:48,Website,GB,10,
2020-03-16 15:44:56,Website,DK,8,
2020-04-28 14:56:53,Website,RU,6,It keeps crashing
2019-06-25 02:20:04,Website,US,7,It keeps crashing
2020-06-18 07:21:28,Mobile App,ES,8,
2019-09-25 07:11:06,Website,IT,9,It keeps crashing
2019-05-09 19:25:50,Mobile App,ES,6,It keeps crashing
2020-05-20 04:41:22,Mobile App,RU,7,
2019-01-01 22:50:38,Website,IE,8,It keeps crashing
2019-05-26 14:48:46,Mobile App,US,10,It keeps crashing
2019-10-19 08:01:24,Website,US,7,
2020-08-03 06:55:57,Mobile App,IE,6,
2019-06-26 08:42:59,Mobile App,GB,7,It keeps crashing
2019-08-30 05:32:22,Mobile App,GB,10,It keeps crashing
2019-01-31 13:21:53,Website,MX,6,It keeps crashing
2019-06-06 04:22:49,Mobile App,RU,10,It keeps crashing
2020-04-08 07:07:49,Mobile App,IT,6,It keeps crashing
2019-06-14 04:26:04,Mobile App,GB,7,
2020-04-09 17:38:28,Mobile App,DK,10,It keeps crashing
2019-04-07 12:59:57,Website,RU,7,It keeps crashing
2020-07-15 06:08:04,Website,US,9,
2019-01-26 15:29:12,Website,MX,6,
2020-05-16 08:39:42,Website,US,6,It keeps crashing
2019-03-31 10:08:03,Website,US,8,It keeps crashing
2019-02-17 06:12:13,Website,IE,7,It keeps crashing
2019-05-03 17:40:53,Mobile App,IE,7,It keeps crashing
2019-02-20 03:34:56,Website,GB,7,
2019-06-21 09:28:07,Website,DE,10,
2019-09-04 00:26:49,Website,IE,7,
2020-04-26 00:11:11,Mobile App,DE,8,
2020-07-14 00:06:14,Website,IT,10,It keeps crashing
2019-12-02 02:12:20,Mobile App,IT,8,
2019-04-21 21:56:42,Website,US,7,
2020-06-22 05:04:14,Website,IE,6,It keeps crashing
2020-04-27 11:39:51,Mobile App,IE,7,It keeps crashing
2019-05-13 00:02:03,Website,GB,9,
2020-03-20 01:56:20,Mobile App,IT,7,It keeps crashing
2020-08-04 17:29:23,Website,MX,6,
2019-05-21 23:23:24,Website,US,6,
2020-08-13 16:02:01,Website,IE,6,
2020-05-05 15:44:42,Website,DE,7,It keeps crashing
2019-03-16 08:09:09,Mobile App,IT,9,
2019-02-04 03:04:29,Mobile App,IE,6,
2019-06-24 06:52:55,Website,RU,8,
2019-07-10 04:20:44,Website,IE,6,It keeps crashing
2020-05-24 16:45:24,Mobile App,GB,9,
2020-06-07 21:15:08,Mobile App,US,8,It keeps crashing
2019-10-27 15:59:23,Mobile App,IE,9,It keeps crashing
2020-07-28 04:45:40,Website,DE,7,
2020-05-25 01:11:43,Mobile App,US,6,It keeps crashing
2019-05-07 16:43:27,Website,MX,9,
2020-01-22 08:01:53,Website,ES,9,
2019-05-04 18:52:41,Website,DE,9,It keeps crashing
2019-08-29 15:35:17,Website,ES,10,
2019-01-05 01:14:12,Mobile App,ES,10,It keeps crashing
2019-10-18 17:28:57,Website,MX,7,
2019-12-21 15:21:07,Mobile App,US,7,
2020-01-27 23:15:29,Mobile App,US,8,
2019-03-29 18:45:39,Website,RU,8,It keeps crashing
2019-08-30 22:12:20,Mobile App,ES,9,It keeps crashing
2019-02-18 05:46:34,Website,DK,9,It keeps crashing
2019-04-02 23:48:37,Mobile App,ES,7,
2020-02-25 20:56:19,Mobile App,US,7,
2020-02-12 12:00:39,Mobile App,MX,8,It keeps crashing
2019-11-19 14:00:38,Mobile App,MX,6,It keeps crashing
2019-05-04 08:16:00,Mobile App,RU,7,It keeps crashing
2020-07-31 03:07:29,Website,DE,6,It keeps crashing
2019-02-20 21:20:06,Mobile App,DK,9,
2019-07-07 07:34:07,Website,DK,7,It keeps crashing
2020-07-12 00:26:04,Mobile App,DE,8,
2019-04-16 09:22:38,Website,DK,6,
2019-05-11 10:49:30,Website,DE,7,
2019-06-12 13:01:16,Mobile App,IT,8,It keeps crashing
2019-12-07 05:40:11,Mobile App,US,6,It keeps crashing
2019-06-06 01:43:42,Website,US,9,It keeps crashing
2019-09-09 22:21:06,Mobile App,US,8,It keeps crashing
2019-11-30 23:28:51,Mobile App,ES,10,It keeps crashing
2019-05-24 16:51:17,Website,IE,8,
2019-10-01 05:24:32,Website,DE,7,It keeps crashing
2019-02-07 12:27:28,Website,MX,6,It keeps crashing
2019-05-10 01:55:50,Mobile App,GB,8,It keeps crashing
2019-10-31 01:58:34,Mobile App,MX,7,
2020-05-26 03:35:55,Mobile App,MX,7,It keeps crashing
2019-11-16 02:51:31,Website,IE,8,
2020-01-26 10:03:37,Mobile App,DK,7,
2019-06-03 21:52:14,Website,IE,6,It keeps crashing
2019-05-26 10:31:10,Mobile App,IT,7,It keeps crashing
2019-04-04 10:43:02,Website,MX,8,
2019-06-24 13:55:10,Mobile App,DE,9,
2019-05-14 02:04:37,Mobile App,DK,7,It keeps crashing
2019-03-23 16:28:36,Mobile App,DE,9,It keeps crashing
2019-05-31 10:09:15,Mobile App,MX,7,It keeps crashing
2019-02-19 04:21:55,Website,MX,8,It keeps crashing
2019-01-07 04:05:26,Mobile App,ES,9,
2019-01-04 06:53:42,Mobile App,GB,8,It keeps crashing
2019-11-17 10:57:01,Mobile App,DK,10,It keeps crashing
2019-12-30 06:45:09,Website,US,7,It keeps crashing
2019-06-23 00:15:25,Website,MX,8,
2019-08-26 18:41:46,Mobile App,US,10,
2020-05-06 16:08:53,Website,IE,8,It keeps crashing
2020-05-20 13:25:47,Mobile App,MX,6,It keeps crashing
2019-12-05 21:44:33,Mobile App,MX,6,
2020-03-26 07:38:22,Mobile App,ES,9,
2020-06-19 02:22:49,Mobile App,RU,9,It keeps crashing
2019-05-24 07:13:08,Website,IE,6,It keeps crashing
2019-10-11 02:17:40,Website,DK,8,
2019-10-02 00:55:51,Mobile App,ES,6,
2019-12-20 21:21:27,Mobile App,ES,8,It keeps crashing
2019-02-12 16:13:03,Mobile App,US,9,
2019-01-29 23:23:50,Website,DK,8,It keeps crashing
2020-01-21 21:24:32,Website,US,9,
2019-07-27 03:49:00,Mobile App,GB,10,It keeps crashing
2020-02-27 07:41:02,Website,US,8,It keeps crashing
2019-03-17 20:55:04,Website,IE,10,It keeps crashing
2019-11-25 06:39:18,Mobile App,IT,9,
2019-10-09 01:52:30,Website,ES,8,It keeps crashing
2019-03-03 16:34:11,Mobile App,IE,9,It keeps crashing
2019-05-01 09:21:40,Website,MX,8,
2019-10-01 07:04:22,Website,DK,7,
2019-08-27 22:45:47,Mobile App,IE,10,It keeps crashing
2019-12-21 14:13:48,Mobile App,ES,7,
2019-04-10 04:07:04,Website,RU,8,
2020-03-04 23:19:31,Website,IT,6,It keeps crashing
2019-12-29 12:24:35,Website,IE,9,
2019-12-03 01:17:49,Mobile App,GB,7,
2019-04-03 08:01:14,Website,MX,8,
2020-04-18 20:01:41,Mobile App,US,8,It keeps crashing
2020-05-22 00:40:19,Website,IT,10,It keeps crashing
2019-09-10 00:06:42,Mobile App,GB,9,
2019-08-28 01:22:14,Website,DK,6,
2020-06-23 02:59:36,Website,MX,7,
2019-06-19 02:05:35,Mobile App,DK,6,
2020-08-10 20:44:04,Website,DK,9,
2020-07-07 23:49:02,Website,GB,10,It keeps crashing
2020-02-22 19:31:31,Website,DK,9,It keeps crashing
2019-11-18 13:22:16,Website,US,6,
2020-05-16 12:06:50,Mobile App,IT,9,It keeps crashing
2020-02-06 19:18:46,Mobile App,MX,8,
2020-07-19 21:26:36,Mobile App,DE,9,It keeps crashing
2020-08-01 16:38:32,Website,MX,9,It keeps crashing
2020-07-14 22:31:44,Mobile App,GB,10,It keeps crashing
2019-11-03 08:12:04,Mobile App,US,8,It keeps crashing
2019-11-11 05:31:49,Mobile App,IT,10,
2020-07-22 21:18:32,Mobile App,US,6,
2020-05-12 15:49:32,Mobile App,DE,6,
2020-01-29 00:15:26,Mobile App,IT,7,It keeps crashing
2020-05-04 15:51:50,Website,IE,9,It keeps crashing
2019-02-18 22:51:59,Website,IE,6,
2020-06-27 19:49:36,Mobile App,IE,7,
2019-12-04 08:37:33,Website,ES,6,It keeps crashing
2019-09-12 09:22:45,Mobile App,US,8,
2020-05-28 20:18:43,Mobile App,US,8,It keeps crashing
2019-08-22 20:29:14,Website,ES,7,It keeps crashing
2019-07-07 18:38:20,Website,US,6,
2019-09-06 18:25:22,Website,DE,9,
2019-02-06 15:40:34,Website,US,8,It keeps crashing
2019-12-23 06:30:29,Website,MX,10,
2019-07-21 13:46:01,Website,IE,7,It keeps crashing
2019-07-30 10:54:49,Website,DE,9,It keeps crashing
2019-09-03 21:48:25,Mobile App,IE,6,It keeps crashing
2020-04-22 14:09:19,Mobile App,IE,9,
2019-03-01 03:35:15,Mobile App,US,7,
